FID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,LSOA21CD_1,RUC21CD,RUC21NM,Urban_rura,Shape_Leng,Shape__Are,Shape__Len,GlobalID_2,Form1-2_FID,Form1-2_lsoa11nm,Form1-2_lsoa11nmw,Form1-2_st_areasha,Form1-2_st_lengths,Form1-2_IMD_Rank,Form1-2_IMD_Decile,Form1-2_LSOA01NM,Form1-2_LADcd,Form1-2_LADnm,Form1-2_IMDScore,Form1-2_IMDRank0,Form1-2_IMDDec0,Form1-2_IncScore,Form1-2_IncRank,Form1-2_IncDec,Form1-2_EmpScore,Form1-2_EmpRank,Form1-2_EmpDec,Form1-2_EduScore,Form1-2_EduRank,Form1-2_EduDec,Form1-2_HDDScore,Form1-2_HDDRank,Form1-2_HDDDec,Form1-2_CriScore,Form1-2_CriRank,Form1-2_CriDec,Form1-2_BHSScore,Form1-2_BHSRank,Form1-2_BHSDec,Form1-2_EnvScore,Form1-2_EnvRank,Form1-2_EnvDec,Form1-2_IDCScore,Form1-2_IDCRank,Form1-2_IDCDec,Form1-2_IDOScore,Form1-2_IDORank,Form1-2_IDODec,Form1-2_CYPScore,Form1-2_CYPRank,Form1-2_CYPDec,Form1-2_ASScore,Form1-2_ASRank,Form1-2_ASDec,Form1-2_GBScore,Form1-2_GBRank,Form1-2_GBDec,Form1-2_WBScore,Form1-2_WBRank,Form1-2_WBDec,Form1-2_IndScore,Form1-2_IndRank,Form1-2_IndDec,Form1-2_OutScore,Form1-2_OutRank,Form1-2_OutDec,Form1-2_TotPop,Form1-2_DepChi,Form1-2_Pop16_59,Form1-2_Pop60_,Form1-2_WorkPop,Form1-2_Shape__Area,Form1-2_Shape__Length
"3417",E01003580,Newham 005D,,"543316","185201",51.547499999999999,0.065516000000000,85beb7ee-a8a2-47a4-8ad0-ba95f89c6e02,E01003580,UN1,Urban: Nearer to a major town or city,Urban,2025.223576869999761,223495.062881469726562,2025.223576871832165,a387dcea-1467-49a9-a886-2addec0236ed,"3518",Newham 005D,Newham 005D,225498.16,1982.853639,"6741","3",Newham 005D,E09000025,Newham,32.832,"6741","3",0.196,"6907","3",0.115,"10353","4",25.658,"10484","4",-0.191,"19010","6",0.288,"12131","4",50.276,"289",true,37.197,"5314","2",0.223,"8522","3",0.29,"5082","2",-0.195,"19320","6",0.419,"5592","2",-0.59,"25395","8",6.556,"112",true,0.382,"10782","4",1.429,"1861","1","2003","594","1221","188",1196.5,582366.6647,3187.054882
"3428",E01003591,Newham 004D,,"542150","185588",51.551299999999998,0.048868000000000,3f60323c-3e87-4e67-b096-e4c7cbc9333e,E01003591,UN1,Urban: Nearer to a major town or city,Urban,2697.650088039999901,164584.244888305664062,2697.650088037230944,b672e837-51b0-4eed-85fa-ed98db240650,"3543",Newham 004D,Newham 004D,168234.9388,2482.187042,"6209","2",Newham 004D,E09000025,Newham,34.139,"6209","2",0.21,"6082","2",0.118,"9930","4",23.442,"11647","4",-0.066,"17017","6",0.256,"12623","4",51.663,"169",true,38.208,"4919","2",0.24,"7505","3",0.506,"604","1",0.005,"16015","5",0.378,"8339","3",-0.782,"27775","9",7.062,"10",true,0.244,"12688","4",1.691,"1037","1","2277","584","1503","190",1499.75,434557.8087,3989.566819
"3431",E01003594,Newham 026A,,"540164","182948",51.528100000000002,0.019193000000000,f7ef18e7-0875-494d-9a43-44d6019cec37,E01003594,UN1,Urban: Nearer to a major town or city,Urban,2251.880436110000119,115949.378784179687500,2251.880436107705918,746e5fd1-9fab-47bb-a51e-81f779bb7709,"3546",Newham 026A,Newham 026A,116128.2392,2126.404363,"8396","3",Newham 026A,E09000025,Newham,29.213,"8396","3",0.19,"7294","3",0.111,"10944","4",14.9,"17425","6",0.011,"15834","5",0.159,"14186","5",49.317,"414",true,26.613,"10805","4",0.218,"8890","3",0.397,"1931","1",-0.697,"26466","9",0.349,"10839","4",-1.053,"30185","10",6.74,"67",true,-0.577,"24880","8",1.585,"1358","1","1792","412","1212","168",1193,299656.545,3415.549363
"3432",E01003595,Newham 026B,,"540420","183102",51.529400000000003,0.022943000000000,70b0d78a-2f12-4842-b23f-4a4ac9e3566e,E01003595,UN1,Urban: Nearer to a major town or city,Urban,1967.200314310000067,92474.183715820312500,1967.200314305851407,f4c3ad13-2a7e-4531-a5b7-fd53e4982d4d,"3547",Newham 026B,Newham 026B,90192.66145,1805.290527,"8140","3",Newham 026B,E09000025,Newham,29.76,"8140","3",0.183,"7798","3",0.105,"11743","4",18.514,"14765","5",0.256,"12236","4",-0.146,"18806","6",48.418,"523",true,32.765,"7315","3",0.164,"12777","4",0.405,"1766","1",-0.336,"21523","7",0.362,"9653","3",-1.261,"31331","10",6.654,"88",true,0.086,"15099","5",1.479,"1699","1","1849","417","1159","273",1164.25,232748.3041,2899.564762
"3437",E01003600,Newham 021B,,"540243","183339",51.531599999999997,0.020487000000000,c6df4924-9ae3-452f-b88b-b9b4eabadf98,E01003600,UN1,Urban: Nearer to a major town or city,Urban,2713.253928190000352,110210.889900207519531,2713.253928187280053,43e9dd07-db8b-446a-a4f1-d86ae47796de,"3552",Newham 021B,Newham 021B,114678.5219,2422.736349,"6130","2",Newham 021B,E09000025,Newham,34.336,"6130","2",0.204,"6404","2",0.131,"8377","3",22.996,"11903","4",0.214,"12861","4",0.64,"7198","3",48.966,"458",true,27.521,"10251","4",0.245,"7194","3",0.369,"2588","1",-0.235,"19979","7",0.398,"6915","3",-1.36,"31717","10",6.767,"58",true,-0.498,"23891","8",1.605,"1290","1","1686","396","1078","212",1055,295966.5243,3891.783578
"3459",E01003630,Newham 021C,,"539856","183533",51.533400000000000,0.014988000000000,0529503c-8000-40ce-8ae4-c8e14633e3a2,E01003630,UN1,Urban: Nearer to a major town or city,Urban,2504.621677770000588,104332.332397460937500,2504.621677774635828,6ba791e6-39d4-4251-ae15-554f3bc9ae44,"3577",Newham 021C,Newham 021C,105003.6018,2362.419775,"8101","3",Newham 021C,E09000025,Newham,29.832,"8101","3",0.208,"6192","2",0.112,"10763","4",16.998,"15813","5",-0.069,"17069","6",0.441,"9898","4",45.869,"909",true,25.882,"11242","4",0.247,"7080","3",0.456,"1022","1",-0.448,"23178","8",0.356,"10267","4",-1.187,"30963","10",6.241,"224",true,-0.02,"16779","6",1.046,"3824","2","2198","466","1489","243",1458.25,271021.1519,3795.48291
"3435",E01003598,Newham 021A,,"540249","183620",51.534100000000002,0.020685000000000,6564d00e-827c-486c-bdad-d489e53010e6,E01003598,UN1,Urban: Nearer to a major town or city,Urban,1698.957878380000011,71890.861953735351562,1698.957878380255124,a018377e-af95-462a-9013-3582037bad7b,"3550",Newham 021A,Newham 021A,72317.8464,1619.047902,"7435","3",Newham 021A,E09000025,Newham,31.237,"7435","3",0.234,"4787","2",0.125,"9111","3",18.333,"14886","5",0.049,"15257","5",-0.328,"21439","7",48.802,"472",true,22.126,"13767","5",0.274,"5620","2",0.42,"1507","1",-0.243,"20114","7",0.353,"10515","4",-2.084,"32794","10",6.814,"49",true,-0.289,"20974","7",1.01,"4058","2","2034","526","1319","189",1295,186658.6101,2601.94141
"3466",E01003637,Newham 021D,,"539811","183780",51.535600000000002,0.014438000000000,78e82277-fe0e-4916-bd69-9af4cf79ced2,E01003637,UN1,Urban: Nearer to a major town or city,Urban,2113.942040190000171,94156.000198364243261,2113.942040192554487,55ca869d-0406-46b4-8b68-8583122462b1,"3584",Newham 021D,Newham 021D,93039.96591,1945.44606,"12791","4",Newham 021D,E09000025,Newham,21.981,"12791","4",0.11,"14933","5",0.064,"20469","7",9.125,"22732","7",-0.065,"17011","6",0.438,"9933","4",46.459,"809",true,31.294,"8112","3",0.122,"16863","6",0.335,"3436","2",-0.644,"25828","8",0.277,"18641","6",-1.251,"31286","10",6.338,"185",true,0.273,"12245","4",1.109,"3441","2","1920","364","1369","187",1353,240160.7442,3125.845108
"3438",E01003601,Newham 028A,,"541151","182162",51.520699999999998,0.033097000000000,f5a4993b-6f45-4ead-ad37-23cbbe078cc1,E01003601,UN1,Urban: Nearer to a major town or city,Urban,3742.678534730000592,353575.043586730957031,3742.678534727059287,85c91a1f-4a1f-4272-834e-c01d6b451c03,"3553",Newham 028A,Newham 028A,362193.7679,3616.036828,"5153","2",Newham 028A,E09000025,Newham,37.186,"5153","2",0.204,"6435","2",0.134,"8099","3",24.832,"10925","4",0.408,"10227","4",0.995,"3564","2",46.319,"836",true,35.92,"5841","2",0.25,"6913","3",0.331,"3558","2",-0.162,"18790","6",0.409,"6219","2",-1.227,"31159","10",6.317,"195",true,-0.007,"16573","6",1.812,"747","1","2293","548","1501","244",1478.25,934364.5483,5807.4343
"3439",E01003602,Newham 026C,,"540730","182460",51.523499999999999,0.027152000000000,aedc0e5b-4db5-4133-a57d-34b3750ef751,E01003602,UN1,Urban: Nearer to a major town or city,Urban,1979.284500859999980,119266.558471679687500,1979.284500857511830,af1f773f-2bc1-4777-8fa7-40be590fa89e,"3554",Newham 026C,Newham 026C,117290.0582,1921.388927,"10115","4",Newham 026C,E09000025,Newham,26.11,"10115","4",0.147,"10752","4",0.08,"16342","5",16.437,"16238","5",0.082,"14787","5",0.461,"9616","3",46.838,"740",true,29.069,"9342","3",0.164,"12790","4",0.33,"3609","2",-0.599,"25229","8",0.359,"9904","4",-1.21,"31078","10",6.382,"169",true,-0.473,"23550","8",1.698,"1016","1","2182","454","1504","224",1473.75,302613.8601,3085.946882
"3443",E01003607,Newham 026D,,"540705","182910",51.527600000000000,0.026972000000000,cd5f5415-ceda-4cee-ab47-94b088e8435e,E01003607,UN1,Urban: Nearer to a major town or city,Urban,1619.982392820000086,125691.765815734863281,1619.982392818831613,e6f3ee4c-0e68-4e4e-8d67-142f17c06da9,"3559",Newham 026D,Newham 026D,126308.441,1577.93886,"7786","3",Newham 026D,E09000025,Newham,30.506,"7786","3",0.184,"7708","3",0.11,"11025","4",13.307,"18773","6",-0.021,"16317","5",0.512,"8918","3",50.177,"299",true,31.719,"7870","3",0.209,"9492","3",0.434,"1306","1",-0.652,"25940","8",0.33,"12771","4",-1.293,"31449","10",7.041,"13",true,-0.157,"18961","6",1.655,"1135","1","1772","422","1209","141",1191,325925.8356,2534.536185
"32241",E01034202,Newham 022F,,"540995","182984",51.528199999999998,0.031179000000000,1c961eb6-db17-4c90-9ca5-940c8945c45f,E01034202,UN1,Urban: Nearer to a major town or city,Urban,2079.107544129999951,94315.580703735351562,2079.107544134566979,a59e23f3-59c1-41cf-9f31-98006488dbb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3440",E01003603,Newham 028B,,"541403","182628",51.524900000000002,0.036914000000000,56ec691e-929a-4df9-9a20-7eeef208ad89,E01003603,UN1,Urban: Nearer to a major town or city,Urban,2728.182523209999999,202894.642021179199219,2728.182523208633484,5d3ea28b-dde6-4793-a742-c4d88696f3c5,"3555",Newham 028B,Newham 028B,202124.1303,2678.528367,"12180","4",Newham 028B,E09000025,Newham,22.804,"12180","4",0.136,"11884","4",0.064,"20361","7",15.648,"16862","6",-0.312,"20823","7",0.048,"15918","5",45.855,"911",true,34.815,"6325","2",0.178,"11668","4",0.242,"7359","3",-0.446,"23140","8",0.341,"11619","4",-1.397,"31841","10",6.275,"207",true,0.561,"8416","3",0.94,"4591","2","1995","511","1263","221",1263,521477.9366,4303.414253
"3444",E01003608,Newham 028D,,"541192","182719",51.525700000000001,0.033911000000000,73b94e2d-de17-4d7c-a172-a654b4b1c05f,E01003608,UN1,Urban: Nearer to a major town or city,Urban,1618.946164630000112,93026.703071594238281,1618.946164630998965,bbed9d48-01a1-404b-b098-f8d3a024389a,"3560",Newham 028D,Newham 028D,92797.40933,1511.245246,"11406","4",Newham 028D,E09000025,Newham,23.936,"11406","4",0.099,"16380","5",0.053,"23839","8",11.154,"20748","7",-0.332,"21145","7",0.879,"4591","2",46.228,"857",true,45.645,"2758","1",0.133,"15723","5",0.187,"10953","4",-0.52,"24181","8",0.294,"16626","6",-0.784,"27793","9",6.102,"275",true,0.839,"5268","2",1.283,"2517","1","2209","556","1435","218",1420.5,239433.9257,2427.471669
"3450",E01003621,Newham 023C,,"543045","183806",51.534999999999997,0.061044000000000,ac6378cd-77ba-495f-b18c-9fd3562a7ba7,E01003621,UN1,Urban: Nearer to a major town or city,Urban,1224.947446780000064,67052.441612243652344,1224.947446775687922,24c70cdc-79d0-4f22-a6cd-6507536eec1c,"3568",Newham 023C,Newham 023C,66312.63359,1141.140341,"12000","4",Newham 023C,E09000025,Newham,23.076,"12000","4",0.147,"10721","4",0.064,"20516","7",21.996,"12543","4",-0.243,"19758","7",-0.161,"19047","6",46.879,"732",true,25.728,"11334","4",0.156,"13516","5",0.332,"3537","2",-0.09,"17569","6",0.375,"8655","3",-1.321,"31552","10",6.427,"158",true,-0.364,"22062","7",1.374,"2111","1","1696","474","1069","153",1041.5,171166.3025,1832.876748
"3451",E01003622,Newham 023D,,"543459","183821",51.535100000000000,0.067015000000000,d9717c22-9f7a-45f9-b1e4-bb94a522c2c7,E01003622,UN1,Urban: Nearer to a major town or city,Urban,4186.930695430000014,241545.458847045898438,4186.930695427688079,22e579aa-0b68-425d-8888-ad2b174361ba,"3569",Newham 023D,Newham 023D,245909.871,3952.756068,"6357","2",Newham 023D,E09000025,Newham,33.739,"6357","2",0.178,"8216","3",0.115,"10265","4",23.275,"11741","4",0.022,"15669","5",0.901,"4382","2",50.617,"254",true,32.419,"7508","3",0.149,"14116","5",0.446,"1142","1",0.035,"15479","5",0.373,"8767","3",-0.756,"27477","9",6.772,"57",true,-0.414,"22737","7",1.904,"571","1","1769","503","1109","157",1079.25,634756.2047,6349.231104
"3452",E01003623,Newham 023E,,"543560","183425",51.531500000000001,0.068309000000000,959281a1-c991-41fe-b28c-e9586d192838,E01003623,UN1,Urban: Nearer to a major town or city,Urban,2604.827914770000007,272154.253967285156250,2604.827914774785313,262818db-065d-43d8-87dd-bf9fa59dd92f,"3570",Newham 023E,Newham 023E,275595.5043,2484.139378,"7356","3",Newham 023E,E09000025,Newham,31.385,"7356","3",0.179,"8078","3",0.117,"9989","4",25.28,"10683","4",0.114,"14299","5",0.412,"10267","4",48.628,"493",true,26.278,"11003","4",0.181,"11490","4",0.378,"2352","1",-0.101,"17762","6",0.407,"6326","2",-0.951,"29430","9",6.562,"111",true,-0.38,"22279","7",1.421,"1890","1","1891","548","1171","172",1116,711272.6823,3989.866243
"3457",E01003628,Newham 015D,,"543160","184049",51.537199999999999,0.062800000000000,6d8df474-b7cb-4f6c-8f4f-16436c241c89,E01003628,UN1,Urban: Nearer to a major town or city,Urban,2005.905125289999887,92848.324851989746094,2005.905125290713841,b69c2d76-3c2f-4efb-a6c5-6ba0012c055d,"3575",Newham 015D,Newham 015D,93051.98714,1886.434227,"13234","5",Newham 015D,E09000025,Newham,21.405,"13234","5",0.125,"13158","5",0.06,"21567","7",11.355,"20556","7",-0.332,"21156","7",0.231,"13022","4",47.209,"676",true,29.174,"9288","3",0.122,"16793","6",0.27,"5928","2",-0.98,"29239","9",0.323,"13473","5",-1.083,"30385","10",6.418,"163",true,-0.035,"17010","6",1.338,"2266","1","1749","411","1142","196",1125,240208.52,3030.770594
"3458",E01003629,Newham 015E,,"542671","184031",51.537199999999999,0.055747000000000,1aa512d5-8de2-4deb-beef-61f58660c302,E01003629,UN1,Urban: Nearer to a major town or city,Urban,1149.621640370000023,65132.944557189941406,1149.621640367756527,32aa05a2-ec9f-497d-b638-bbecaaaa9f9f,"3576",Newham 015E,Newham 015E,64172.33667,1107.978794,"9618","3",Newham 015E,E09000025,Newham,26.957,"9618","3",0.163,"9361","3",0.069,"18936","6",17.232,"15644","5",-0.375,"21801","7",-0.109,"18265","6",49.609,"377",true,46.276,"2604","1",0.144,"14634","5",0.456,"1019","1",-0.264,"20426","7",0.343,"11435","4",-1.802,"32613","10",6.962,"19",true,0.953,"4226","2",1.075,"3635","2","1602","448","979","175",971.25,165657.894,1780.737115
"3462",E01003633,Newham 020C,,"539394","183577",51.533900000000003,0.008349000000000,8aa267dc-39e9-4566-af1a-905a2ef0133b,E01003633,UN1,Urban: Nearer to a major town or city,Urban,1826.383975140000075,96301.011161804199219,1826.383975141773817,1836bb9c-3db2-4410-b548-6a5c90b61df2,"3580",Newham 020C,Newham 020C,95640.39797,1712.409368,"4440","2",Newham 020C,E09000025,Newham,39.451,"4440","2",0.249,"4050","2",0.175,"4614","2",22.676,"12117","4",0.416,"10119","4",0.518,"8811","3",50.671,"248",true,20.376,"14997","5",0.277,"5491","2",0.44,"1225","1",-0.073,"17309","6",0.379,"8259","3",-0.897,"28915","9",6.904,"31",true,-0.912,"28290","9",1.247,"2702","1","1890","449","1268","173",1252.5,246858.4721,2751.661712
"3463",E01003634,Newham 020D,,"539072","183758",51.535600000000002,0.003782000000000,f0872b2e-ce5a-488e-a41f-9804497307b7,E01003634,UN1,Urban: Nearer to a major town or city,Urban,1745.833029460000034,145213.781311035156250,1745.833029458058036,526c08c8-000f-4bdd-938f-f239cc5232c8,"3581",Newham 020D,Newham 020D,146168.9552,1644.972301,"7499","3",Newham 020D,E09000025,Newham,31.094,"7499","3",0.184,"7763","3",0.119,"9840","3",21.625,"12789","4",0.285,"11823","4",0.037,"16106","5",51.563,"172",true,21.034,"14540","5",0.234,"7811","3",0.316,"4066","2",-0.012,"16308","5",0.362,"9660","3",-0.644,"26146","8",6.858,"41",true,-0.926,"28423","9",1.303,"2418","1","1932","364","1324","244",1311,377305.2164,2643.677671
"3449",E01003619,Newham 012D,,"538893","184114",51.538800000000002,0.001343000000000,6c608c10-48ef-4cc7-9b8b-d278a1cb3e29,E01003619,UN1,Urban: Nearer to a major town or city,Urban,3298.231221179999920,254101.463142395019531,3298.231221178607939,ae08f699-82cd-4ba2-bdc6-91218d3ec9c2,"3567",Newham 012D,Newham 012D,254826.4359,3089.979308,"5784","2",Newham 012D,E09000025,Newham,35.297,"5784","2",0.194,"7028","3",0.097,"13081","4",10.21,"21626","7",0.643,"7462","3",0.895,"4435","2",52.994,"107",true,40.129,"4227","2",0.347,"2698","1",0.489,"733","1",-0.115,"17995","6",0.228,"24303","8",-0.313,"21114","7",6.671,"83",true,0.454,"9812","3",1.556,"1443","1","2362","344","1825","193",1843,657869.841,4964.711248
"31674",E01033586,Newham 040D,,"538630","183273",51.531300000000002,-0.002780000000000,ee768a2e-5d45-42a1-81fb-72c0b72372e0,E01033586,UN1,Urban: Nearer to a major town or city,Urban,4050.026863479999975,751365.364387512207031,4050.026863484293699,ade625d1-eb3a-46a1-bbb1-844679c9cbe8,"32662",Newham 013H,Newham 013H,704486.8263,6088.597549,"6075","2",Newham 013H,E09000025,Newham,34.463,"6075","2",0.201,"6605","3",0.097,"13057","4",11.565,"20363","7",0.126,"14088","5",0.343,"11274","4",57.349,"29",true,53.968,"1311","1",0.294,"4656","2",0.463,"941","1",-0.478,"23606","8",0.296,"16421","5",0.177,"12617","4",6.446,"150",true,0.936,"4375","2",1.718,"970","1","1754","387","1251","116",1255.75,1818125.853,9781.42086
"32238",E01034199,Newham 012E,,"538888","184896",51.545900000000003,0.001579000000000,6ca27274-1db1-4507-89d1-490b395a6cbf,E01034199,UN1,Urban: Nearer to a major town or city,Urban,2089.620824730000095,105587.194679260253906,2089.620824734377038,d6eafbbd-e6ad-4357-a016-bdd81b0b1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32239",E01034200,Newham 012F,,"538881","184529",51.542600000000000,0.001334000000000,cb262565-ee95-45f7-b7be-cd16ea6d66a7,E01034200,UN1,Urban: Nearer to a major town or city,Urban,1708.859851380000009,127111.969215393066406,1708.859851375275184,e727e65b-c067-40ad-b0a5-45912af2cc1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32258",E01034219,Newham 039C,,"538631","184823",51.545299999999997,-0.002150000000000,d1684455-26ce-46e0-875b-c69e4ab18848,E01034219,UN1,Urban: Nearer to a major town or city,Urban,2611.052915450000000,161880.494422912597656,2611.052915454549293,098e5ecd-1b7e-4a48-94c9-709e3e476b42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32259",E01034220,Newham 039D,,"538390","184501",51.542400000000001,-0.005750000000000,bb77ce84-dd81-4c71-b6c1-6d7627e56d9d,E01034220,UN1,Urban: Nearer to a major town or city,Urban,4251.109642880000138,338280.675109863281250,4251.109642884611276,f26a1664-a7cb-479e-b99e-d6a1f5e812f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32252",E01034213,Newham 038A,,"537786","185247",51.549300000000002,-0.014170000000000,8de54aaf-961d-445f-a845-b9706caa0328,E01034213,UN1,Urban: Nearer to a major town or city,Urban,2959.766429859999789,298984.240509033203125,2959.766429863157100,1ecca4f1-cc5d-4c1e-80e6-636532fa145e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32253",E01034214,Newham 038B,,"538086","185070",51.547600000000003,-0.009910000000000,066c3bc3-594f-48e3-a2fd-73ba58c942db,E01034214,UN1,Urban: Nearer to a major town or city,Urban,1175.335566389999940,35287.996406555175781,1175.335566387973586,fd0d8dc4-e952-4f2d-b784-9b85c4267f96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32254",E01034215,Newham 038C,,"538244","185039",51.547300000000000,-0.007650000000000,5d65417e-b4a4-4ceb-820c-111d3d1acf3a,E01034215,UN1,Urban: Nearer to a major town or city,Urban,1197.600001150000026,37393.202232360839844,1197.600001145244050,33bd35ef-8a91-4a42-b930-383e973bab37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32256",E01034217,Newham 038E,,"537941","184700",51.544300000000000,-0.012150000000000,e2c152b7-7c20-4857-94e4-ec723993512c,E01034217,UN1,Urban: Nearer to a major town or city,Urban,3382.746586419999858,289182.860626220703125,3382.746586417352773,139bb9b8-1a80-47e9-9bc1-dc895dd5f2f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32257",E01034218,Newham 039B,,"538294","185297",51.549599999999998,-0.006820000000000,ad9b6cd4-4326-4877-987c-a28b1d8711c2,E01034218,UN1,Urban: Nearer to a major town or city,Urban,4150.081312360000084,206642.734710693359375,4150.081312360777702,22ef4396-dd3b-4a83-a909-09f28b0aa4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32255",E01034216,Newham 038D,,"538370","184909",51.546100000000003,-0.005880000000000,295e0c8a-b354-4474-bb2f-ba1345b763f8,E01034216,UN1,Urban: Nearer to a major town or city,Urban,1608.550012930000094,63381.431312561035156,1608.550012929425066,076b7e4c-0569-43c6-b815-0db47ac3efe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31669",E01033579,Newham 040C,,"537880","183346",51.532200000000003,-0.013550000000000,87219046-438d-4e06-824e-c239bb645b9a,E01033579,UN1,Urban: Nearer to a major town or city,Urban,3995.373558379999849,440232.448890686035156,3995.373558380178565,bd4b4934-620a-45a6-a00a-c169b6eb9a85,"32655",Newham 013F,Newham 013F,442668.0778,3888.248504,"13477","5",Newham 013F,E09000025,Newham,21.114,"13477","5",0.054,"25166","8",0.026,"31476","10",7.245,"24759","8",-0.067,"17038","6",0.334,"11431","4",55.869,"51",true,48.107,"2234","1",0.138,"15130","5",0.367,"2628","1",-0.127,"18198","6",0.135,"31228","10",-0.082,"17101","6",6.752,"61",true,0.764,"6060","2",1.629,"1218","1","1546","163","1347","36",1356.5,1142587.552,6248.0119
"32260",E01034221,Newham 039E,,"538379","184026",51.538200000000003,-0.006100000000000,e907d513-591a-4743-be41-975a19c7562c,E01034221,UN1,Urban: Nearer to a major town or city,Urban,2287.755158009999832,146415.155021667480469,2287.755158011687399,2fe2a622-4e56-41ad-86af-386552f4f345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32261",E01034222,Newham 040A,,"537952","183980",51.537900000000000,-0.012270000000000,2dc21b9d-32a2-4287-a6a9-f9fc5e40c49c,E01034222,UN1,Urban: Nearer to a major town or city,Urban,3598.900084349999815,507018.182960510253906,3598.900084346368203,7bf80173-3f8d-4b2e-84d3-b4a24a8ee0e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32262",E01034223,Newham 040B,,"538393","183640",51.534700000000001,-0.006050000000000,8f8b4354-b23c-4596-b2ed-9a53bfaad4c5,E01034223,UN1,Urban: Nearer to a major town or city,Urban,1564.560628570000063,60628.660194396972656,1564.560628569095570,8fcf2715-3380-4388-bac2-99438179f913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32263",E01034224,Newham 041D,,"542100","180035",51.501399999999997,0.045909000000000,c4f194a6-07dd-4c9a-93aa-5fec5d54b9de,E01034224,UN1,Urban: Nearer to a major town or city,Urban,6188.586506460000237,956212.027412414550781,6188.586506464237573,46972420-a49a-4c9c-8b39-25669835f977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32264",E01034225,Newham 042B,,"541442","180222",51.503200000000000,0.036511000000000,fea816d5-53b8-484f-9aeb-0fb6410998e2,E01034225,UN1,Urban: Nearer to a major town or city,Urban,4324.928561679999802,439124.571685791015625,4324.928561678550068,27804519-dbe7-4827-9171-58530759ab61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32265",E01034226,Newham 042C,,"541453","180028",51.501500000000000,0.036591000000000,308d4f88-1ecc-4368-be14-40c73b6a370b,E01034226,UN1,Urban: Nearer to a major town or city,Urban,1112.782088570000042,38785.229873657226562,1112.782088566786342,40edd540-a303-4bbf-9a58-7e63c8623c84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32267",E01034228,Newham 042E,,"541142","179944",51.500799999999998,0.032080000000000,7e4dc8e0-7d4d-4906-8653-7cdc25df52e1,E01034228,UN1,Urban: Nearer to a major town or city,Urban,1366.897241359999953,64095.445518493652344,1366.897241358894235,8777d427-2d98-4630-a576-f7a83b5982e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32270",E01034231,Newham 042H,,"541278","179820",51.499699999999997,0.033988000000000,bb250f94-974c-40e5-933a-399d7f9936e4,E01034231,UN1,Urban: Nearer to a major town or city,Urban,2667.099310850000165,317128.036094665527344,2667.099310851991959,883beb0c-8ff2-449d-a271-ed2252ecd781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
